clobazam,0.016330943,0.14666797,0.72554296,0.17416303,0.0,0.08938399,0.0,0.0,0.7110782,0.5358619,0.0,0.0,0.07042369,0.45912006,0.0,0.45125452,0.13481088,0.33847314,0.12215567,0.5093493,0.2828913,0.0,0.3671145,0.4520884,0.2515131,0.88694644,0.10166332,0.0,0.065271944,0.0,0.44065082,0.40169597,0.09568921,0.7652872,0.5267707,1.0570283,0.0987436,0.023217823,0.3424057,0.56668663,0.0,0.69607186,0.5866517,0.26238722,0.0,0.07709033,0.4233388,0.18521497,0.0,0.28127006,0.0,0.18458568,0.0,0.4073173,0.60531825,0.32706884,0.90914005,0.0,0.0,0.78876233,0.3129903,0.07815136,0.0,0.78350794
vinorelbine,0.4358401,1.2043847,0.0,0.4415214,0.0,0.83965147,0.0,0.0,1.3167721,1.0940279,0.0,0.0,0.40097785,0.30801564,0.0,0.2219551,0.4853801,1.5586137,0.0,1.2460365,0.0,0.0,0.68249226,0.3667901,0.7515288,0.5262859,1.9715043,0.0,0.0,0.0,0.33962134,1.6211537,0.8833696,0.5236182,1.7881217,1.4399402,0.15928358,0.2847509,0.6697265,1.7610207,2.606565,0.1392601,0.794215,0.6082622,1.1322682,0.99484813,0.020278238,0.01718237,0.0,1.0196939,0.07786145,0.057063803,0.0,0.0,1.5674119,0.27077216,1.7868737,0.51616603,0.08590406,0.9311372,0.5255758,0.0,1.0322384,1.3859688
carvedilol,0.0,0.25926954,0.0,0.3241795,0.30933127,0.014996495,0.46017286,0.708755,0.75108045,0.33823898,0.0,0.0,0.10492227,0.05103607,0.0,0.8485461,0.0,0.795172,0.20356065,0.43360606,0.0,0.19720747,0.35437977,0.020564685,0.19706568,0.20953558,1.022902,0.0,0.09588603,0.0,0.8406768,0.29214996,0.025301399,0.117673166,0.24892555,0.9183769,0.0,0.0,0.18695343,0.63855666,1.5044987,0.0,0.8452157,0.8696884,0.23106247,0.7413296,0.118901245,0.23336878,0.0,0.79332244,0.43084642,0.66851324,0.0,0.16530004,0.59120905,0.688688,1.25316,0.0,0.045387074,0.0,0.77932966,0.62981254,0.0,1.0823972
benazepril,0.16523044,0.97899634,0.0,0.7444894,0.2589092,0.060295817,0.1682328,0.19979584,1.1032718,0.25107822,0.09811882,0.0,0.0,0.23872697,0.0,0.16943634,0.17472467,0.66571414,0.7047808,1.1238338,0.50360966,0.06512045,0.33268958,0.1984389,0.7668915,1.167586,0.29614323,0.29823783,1.0880576,0.0,0.0,0.08146418,0.5042183,0.6109772,0.8681261,0.8495816,0.10790316,0.0,0.0,0.5881639,0.545574,0.49718624,1.0051293,0.7220745,0.089798376,0.7834608,0.030348271,0.5065429,0.0,0.24975654,0.0,0.30237603,0.0,0.25024527,0.9905615,0.5586699,1.2179781,0.37897706,0.25718936,0.5489547,1.1360805,0.16800557,0.032233573,0.7474488
leflunomide,0.26887253,0.0,0.45443964,0.15374775,0.4290662,0.3135683,0.0,0.16354714,1.0204953,0.25449532,0.0,0.0,0.097541966,0.0,0.0,0.48741776,0.40411717,0.0,0.618405,0.6834032,0.0,0.11399778,0.010241651,0.21451806,0.27118245,0.45482036,0.27702835,0.014494503,0.5396546,0.33284461,0.14375213,0.13246624,0.39987338,0.11237604,0.29164582,0.0,0.71697575,0.13428167,0.20551951,0.4926828,0.7411666,0.038630217,0.23219179,0.23032732,0.27806118,0.6037636,0.0,0.60523134,0.0,0.676816,0.057315454,0.46412927,0.18156824,0.0,0.14936112,0.0,0.15012145,0.0,0.16651833,0.50946885,0.3702943,0.53619653,0.033468217,0.4910726
lamotrigine,0.0,0.0,0.0,0.0,0.17957349,0.0,0.0,0.10645446,0.631317,0.07871358,0.0,0.0,0.06048885,0.064720206,0.0,0.30749768,0.0,0.0,0.0032334523,0.2546198,0.30590937,0.0,0.12861459,0.18226859,0.0,0.46593267,0.04911093,0.0,0.2419311,0.14772965,0.61972684,0.3898011,0.0,0.3244128,0.3579419,0.62619054,0.35920644,0.2033456,0.33690047,0.03995052,0.21845466,0.22517833,0.27403286,0.17490387,0.0116631575,0.25179693,0.48801893,0.2993174,0.0,0.4985151,0.113305725,0.49697948,0.007455413,0.1522821,0.5624843,0.0,0.6813609,0.43759662,0.0,0.26453146,0.16735414,0.18850656,0.0,0.6619315
nefazodone,0.0,0.25926247,0.18219233,0.016013836,0.0,0.2713361,0.069081865,0.18218715,1.0680709,1.280217,0.0,0.0,0.3430795,0.30118623,0.0,0.83010924,0.3483029,0.9808315,0.3317555,0.20217036,0.30912688,0.0,0.78294915,0.5651888,0.179464,1.2126827,0.3483423,0.0,0.39756575,0.0,1.124774,0.0052387947,0.8432098,0.923973,1.2286487,1.090872,0.10702994,0.4078174,0.96795744,0.68451446,0.3151954,0.5714463,0.8606837,0.49446893,0.43128407,0.68452895,0.26321837,1.062558,0.0,0.49879643,0.0,0.07340867,0.0,0.0,0.5623839,0.8024976,1.1999251,0.23311195,0.009967297,0.80232596,0.0,0.0,0.0,0.0
trandolapril,0.5520513,1.018219,0.01730991,0.3175653,0.023526093,0.0,0.13133651,0.5228351,1.457999,0.01406383,0.0,0.0,0.0,0.0,0.0,0.71226716,0.14619087,0.8692036,0.307215,1.0743554,0.0,0.39555293,0.53992945,0.0,1.0203131,0.84199244,0.4197801,0.0,1.822261,0.052231207,0.0,0.19256768,0.25300258,0.97217417,0.57327276,1.1606317,0.0,0.0,0.0,0.2184923,0.90581244,0.4150511,0.9349738,0.5420015,0.0,0.7405697,0.0,0.8328494,0.0,0.81459224,0.0,0.48534918,0.12268919,0.18920743,0.91201675,0.43101972,0.30836523,0.2354792,0.2856977,0.5347841,0.8366492,0.41527414,0.0,0.41555172
clopidogrel,0.35900685,0.5463541,0.13673608,0.06648191,0.0,0.2442518,0.38451445,0.0,1.0433321,0.0,0.13503215,0.2053095,0.0,0.0763358,0.0,0.17516075,0.02302015,0.2793164,0.37201104,0.5563556,0.19274873,0.093984134,0.648876,0.3015989,0.0,1.0784992,0.7799745,0.0,0.37551358,0.27815336,0.50822896,0.019054092,0.6893324,0.26458743,0.9825559,0.686409,0.12259938,0.24119881,0.20514588,0.8085282,0.36883047,0.33249512,1.114938,1.1763027,0.43050587,0.31063837,0.40120003,0.32843933,0.0,0.77615535,0.0,0.10848077,0.23095125,0.0,0.7090205,0.18097967,0.8692064,0.05943039,0.20285971,0.9292191,0.29496205,0.43291,0.0,0.65798485
gemcitabine,0.0,0.4641426,0.24471433,0.007254248,0.09632865,0.0,0.9274583,0.0,0.5056198,0.4853661,0.0,0.0,0.3001348,0.50713766,0.0,0.21380842,0.0,0.0038267532,0.13427731,0.0437342,0.0,0.0,0.7671984,0.1776338,0.0,0.6430396,0.0,0.0,0.3480294,0.0,0.51679015,0.3203062,0.5069293,0.43510535,0.96741366,0.32495248,0.0,0.0,0.38348904,0.5349969,0.0,0.0,0.24464558,0.6177792,0.38572338,0.6908251,0.10434743,0.0,0.0,0.4755552,0.3431675,0.65478,0.35511082,0.0,0.42852816,1.1315325,0.0,0.0,0.8019555,0.28093243,0.9030871,1.0933315,0.18655704,0.0
