nonhsat112463.2,0.016357688113413305,0.010905125408942203,0.018538713195201745,0.014176663031624863,0.013086150490730643,0.014176663031624863,0.004362050163576881,0.007633587786259542,0.017448200654307525,0.023991275899672846,0.03162486368593239,0.014176663031624863,0.006543075245365322,0.018538713195201745,0.011995637949836423,0.020719738276990186,0.016357688113413305,0.009814612868047983,0.03271537622682661,0.021810250817884406,0.028353326063249727,0.03598691384950927,0.0021810250817884407,0.027262813522355506,0.0,0.004362050163576881,0.004362050163576881,0.003271537622682661,0.010905125408942203,0.015267175572519083,0.022900763358778626,0.022900763358778626,0.020719738276990186,0.006543075245365322,0.021810250817884406,0.011995637949836423,0.013086150490730643,0.018538713195201745,0.003271537622682661,0.019629225736095966,0.026172300981461286,0.013086150490730643,0.016357688113413305,0.016357688113413305,0.009814612868047983,0.016357688113413305,0.009814612868047983,0.011995637949836423,0.0054525627044711015,0.011995637949836423,0.014176663031624863,0.009814612868047983,0.026172300981461286,0.025081788440567066,0.0021810250817884407,0.018538713195201745,0.017448200654307525,0.013086150490730643,0.019629225736095966,0.014176663031624863,0.014176663031624863,0.021810250817884406,0.019629225736095966,0.028353326063249727
nonhsat112464.2,0.016238159675236806,0.013531799729364006,0.02165087956698241,0.010825439783491205,0.008119079837618403,0.016238159675236806,0.0027063599458728013,0.012178619756427604,0.018944519621109608,0.028416779431664412,0.02706359945872801,0.016238159675236806,0.008119079837618403,0.016238159675236806,0.008119079837618403,0.010825439783491205,0.02029769959404601,0.013531799729364006,0.03112313937753721,0.014884979702300407,0.029769959404600813,0.04330175913396482,0.0013531799729364006,0.036535859269282815,0.0,0.005412719891745603,0.0013531799729364006,0.0027063599458728013,0.012178619756427604,0.023004059539918808,0.023004059539918808,0.03247631935047361,0.018944519621109608,0.0040595399188092015,0.02435723951285521,0.006765899864682003,0.010825439783491205,0.02029769959404601,0.0040595399188092015,0.02165087956698241,0.02029769959404601,0.013531799729364006,0.010825439783491205,0.012178619756427604,0.006765899864682003,0.018944519621109608,0.006765899864682003,0.012178619756427604,0.006765899864682003,0.008119079837618403,0.013531799729364006,0.010825439783491205,0.03112313937753721,0.03112313937753721,0.0013531799729364006,0.018944519621109608,0.014884979702300407,0.009472259810554804,0.017591339648173207,0.013531799729364006,0.012178619756427604,0.02435723951285521,0.017591339648173207,0.029769959404600813
nonhsat112475.2,0.012833168805528134,0.01085883514313919,0.023692003948667325,0.009871668311944718,0.007897334649555774,0.014807502467917079,0.005923000987166831,0.013820335636722606,0.023692003948667325,0.019743336623889437,0.028627838104639685,0.011846001974333662,0.006910167818361303,0.01579466929911155,0.006910167818361303,0.011846001974333662,0.014807502467917079,0.012833168805528134,0.027640671273445213,0.014807502467917079,0.03060217176702863,0.044422507403751234,0.006910167818361303,0.03751233958538993,0.0009871668311944718,0.009871668311944718,0.004935834155972359,0.006910167818361303,0.01085883514313919,0.019743336623889437,0.02566633761105627,0.029615004935834157,0.027640671273445213,0.008884501480750246,0.01678183613030602,0.008884501480750246,0.009871668311944718,0.02665350444225074,0.005923000987166831,0.017769002961500493,0.02171767028627838,0.01678183613030602,0.01085883514313919,0.012833168805528134,0.005923000987166831,0.01579466929911155,0.01085883514313919,0.011846001974333662,0.0019743336623889436,0.009871668311944718,0.014807502467917079,0.007897334649555774,0.02171767028627838,0.03356367226061204,0.003948667324777887,0.01678183613030602,0.01579466929911155,0.013820335636722606,0.017769002961500493,0.012833168805528134,0.01085883514313919,0.024679170779861797,0.01678183613030602,0.024679170779861797
nonhsat112472.2,0.010197144799456152,0.010876954452753228,0.02107409925220938,0.008837525492861998,0.006798096532970768,0.01495581237253569,0.006118286879673691,0.014276002719238613,0.01971447994561523,0.019034670292318152,0.02991162474507138,0.010876954452753228,0.006118286879673691,0.01291638341264446,0.006798096532970768,0.010876954452753228,0.01291638341264446,0.01291638341264446,0.028552005438477225,0.013596193065941536,0.02991162474507138,0.046227056424201225,0.008837525492861998,0.03535010197144799,0.003399048266485384,0.008837525492861998,0.006118286879673691,0.006118286879673691,0.009517335146159076,0.024473147518694765,0.02991162474507138,0.028552005438477225,0.024473147518694765,0.010197144799456152,0.017675050985723997,0.008157715839564922,0.012236573759347382,0.02787219578518015,0.006118286879673691,0.020394289598912305,0.02583276682528892,0.021753908905506457,0.017675050985723997,0.012236573759347382,0.005438477226376614,0.013596193065941536,0.012236573759347382,0.008837525492861998,0.003399048266485384,0.008157715839564922,0.012236573759347382,0.006118286879673691,0.019034670292318152,0.030591434398368457,0.003399048266485384,0.022433718558803536,0.011556764106050306,0.01699524133242692,0.024473147518694765,0.010876954452753228,0.008837525492861998,0.024473147518694765,0.01495581237253569,0.023113528212100613
nonhsat030947.2,0.03722816070770365,0.008846295613711759,0.012163656468853668,0.01916697382970881,0.01363803907113896,0.013269443420567637,0.0044231478068558795,0.012900847769996313,0.013269443420567637,0.013269443420567637,0.016586804275709546,0.012163656468853668,0.008109104312569112,0.015112421673424253,0.017692591227423518,0.015112421673424253,0.017692591227423518,0.01806118687799484,0.024695908588278657,0.010320678215997052,0.02137854773313675,0.03427939550313306,0.008846295613711759,0.03133063029856248,0.0044231478068558795,0.0044231478068558795,0.006266126059712496,0.007003317360855142,0.008477699963140435,0.03280501290084777,0.024695908588278657,0.018798378179137487,0.012900847769996313,0.008109104312569112,0.013269443420567637,0.012900847769996313,0.015112421673424253,0.016586804275709546,0.004054552156284556,0.017323995576852193,0.017323995576852193,0.016586804275709546,0.015112421673424253,0.012163656468853668,0.009583486914854404,0.012900847769996313,0.017323995576852193,0.015112421673424253,0.009583486914854404,0.009214891264283081,0.0055289347585698485,0.01363803907113896,0.020641356431994103,0.0316992259491338,0.004791743457427202,0.023221525985993367,0.012163656468853668,0.018798378179137487,0.023221525985993367,0.02359012163656469,0.011795060818282344,0.019535569480280134,0.017692591227423518,0.03206782159970512
nonhsat030944.2,0.016166281755196306,0.006928406466512702,0.009237875288683603,0.011547344110854504,0.006928406466512702,0.020785219399538105,0.006928406466512702,0.013856812933025405,0.013856812933025405,0.013856812933025405,0.023094688221709007,0.009237875288683603,0.011547344110854504,0.018475750577367205,0.011547344110854504,0.013856812933025405,0.006928406466512702,0.025404157043879907,0.023094688221709007,0.016166281755196306,0.02771362586605081,0.04157043879907621,0.0,0.03926096997690531,0.0023094688221709007,0.006928406466512702,0.006928406466512702,0.004618937644341801,0.011547344110854504,0.025404157043879907,0.025404157043879907,0.03002309468822171,0.013856812933025405,0.006928406466512702,0.020785219399538105,0.018475750577367205,0.013856812933025405,0.020785219399538105,0.006928406466512702,0.023094688221709007,0.02771362586605081,0.023094688221709007,0.03695150115473441,0.011547344110854504,0.004618937644341801,0.013856812933025405,0.016166281755196306,0.0023094688221709007,0.006928406466512702,0.009237875288683603,0.006928406466512702,0.009237875288683603,0.025404157043879907,0.025404157043879907,0.004618937644341801,0.016166281755196306,0.016166281755196306,0.020785219399538105,0.03233256351039261,0.011547344110854504,0.004618937644341801,0.013856812933025405,0.02771362586605081,0.006928406466512702
nonhsat167030.1,0.05545927209705372,0.01559792027729636,0.02772963604852686,0.036395147313691506,0.012131715771230503,0.0034662045060658577,0.0017331022530329288,0.025996533795493933,0.029462738301559793,0.012131715771230503,0.02079722703639515,0.012131715771230503,0.036395147313691506,0.02079722703639515,0.02079722703639515,0.01386481802426343,0.019064124783362217,0.006932409012131715,0.005199306759098787,0.01386481802426343,0.0034662045060658577,0.0034662045060658577,0.0,0.012131715771230503,0.0034662045060658577,0.0017331022530329288,0.0,0.0034662045060658577,0.024263431542461005,0.01559792027729636,0.024263431542461005,0.01559792027729636,0.03292894280762565,0.005199306759098787,0.01733102253032929,0.019064124783362217,0.012131715771230503,0.0034662045060658577,0.0034662045060658577,0.01386481802426343,0.02079722703639515,0.0034662045060658577,0.012131715771230503,0.010398613518197574,0.005199306759098787,0.012131715771230503,0.025996533795493933,0.012131715771230503,0.02772963604852686,0.01559792027729636,0.022530329289428077,0.022530329289428077,0.01733102253032929,0.008665511265164644,0.0034662045060658577,0.029462738301559793,0.02079722703639515,0.01559792027729636,0.01386481802426343,0.029462738301559793,0.022530329289428077,0.010398613518197574,0.008665511265164644,0.024263431542461005
nonhsat167029.1,0.048484848484848485,0.01696969696969697,0.03272727272727273,0.03151515151515152,0.019393939393939394,0.01090909090909091,0.0036363636363636364,0.014545454545454545,0.02666666666666667,0.014545454545454545,0.02303030303030303,0.013333333333333334,0.027878787878787878,0.01696969696969697,0.02303030303030303,0.014545454545454545,0.019393939393939394,0.01090909090909091,0.012121212121212121,0.01696969696969697,0.013333333333333334,0.007272727272727273,0.0012121212121212121,0.019393939393939394,0.0048484848484848485,0.0012121212121212121,0.0024242424242424242,0.0048484848484848485,0.01575757575757576,0.01818181818181818,0.02303030303030303,0.012121212121212121,0.02909090909090909,0.008484848484848486,0.01818181818181818,0.02181818181818182,0.01090909090909091,0.012121212121212121,0.0036363636363636364,0.009696969696969697,0.02303030303030303,0.007272727272727273,0.013333333333333334,0.013333333333333334,0.007272727272727273,0.01090909090909091,0.02181818181818182,0.01090909090909091,0.03272727272727273,0.012121212121212121,0.014545454545454545,0.012121212121212121,0.01575757575757576,0.01090909090909091,0.0048484848484848485,0.024242424242424242,0.02303030303030303,0.013333333333333334,0.01818181818181818,0.019393939393939394,0.020606060606060607,0.01090909090909091,0.006060606060606061,0.01818181818181818
nonhsat167026.1,0.033101045296167246,0.02264808362369338,0.01916376306620209,0.024390243902439025,0.02613240418118467,0.0156794425087108,0.0017421602787456446,0.017421602787456445,0.024390243902439025,0.02264808362369338,0.012195121951219513,0.01916376306620209,0.0156794425087108,0.024390243902439025,0.01916376306620209,0.0156794425087108,0.017421602787456445,0.013937282229965157,0.027874564459930314,0.02613240418118467,0.027874564459930314,0.010452961672473868,0.005226480836236934,0.017421602787456445,0.0,0.003484320557491289,0.0017421602787456446,0.0017421602787456446,0.020905923344947737,0.013937282229965157,0.0313588850174216,0.013937282229965157,0.033101045296167246,0.008710801393728223,0.01916376306620209,0.010452961672473868,0.012195121951219513,0.017421602787456445,0.0,0.01916376306620209,0.020905923344947737,0.012195121951219513,0.006968641114982578,0.005226480836236934,0.010452961672473868,0.005226480836236934,0.008710801393728223,0.012195121951219513,0.0156794425087108,0.0156794425087108,0.012195121951219513,0.0156794425087108,0.01916376306620209,0.017421602787456445,0.0,0.02613240418118467,0.02613240418118467,0.010452961672473868,0.024390243902439025,0.010452961672473868,0.012195121951219513,0.01916376306620209,0.012195121951219513,0.013937282229965157
nonhsat034587.2,0.042438732815301854,0.013747758517632994,0.01972504482964734,0.029886431560071727,0.022713687985654513,0.009563658099222952,0.001195457262402869,0.017931858936043037,0.017931858936043037,0.016138673042438732,0.014943215780035863,0.02092050209205021,0.019127316198445904,0.017931858936043037,0.023311416616855946,0.025702331141661684,0.019127316198445904,0.014943215780035863,0.02211595935445308,0.01852958756724447,0.01434548714883443,0.008368200836820083,0.0,0.017334130304841603,0.0035863717872086074,0.0,0.0005977286312014345,0.001195457262402869,0.014943215780035863,0.017334130304841603,0.01972504482964734,0.020322773460848775,0.023311416616855946,0.007172743574417215,0.016736401673640166,0.014943215780035863,0.01434548714883443,0.008368200836820083,0.001195457262402869,0.016138673042438732,0.01852958756724447,0.00657501494321578,0.005379557680812911,0.008368200836820083,0.01434548714883443,0.008368200836820083,0.011954572624028692,0.014943215780035863,0.02092050209205021,0.015540944411237299,0.011356843992827256,0.022713687985654513,0.023311416616855946,0.013747758517632994,0.002988643156007173,0.02092050209205021,0.021518230723251645,0.017334130304841603,0.017931858936043037,0.019127316198445904,0.02211595935445308,0.017334130304841603,0.02092050209205021,0.03586371787208607
