1692,1865
1692,2281
1692,2282
1692,2283
1692,2284
1692,2285
1692,2286
1692,2287
1692,2288
1692,2289
1692,2290
1692,2291
1692,2292
1692,2293
1692,2294
1692,2295
1692,2296
1692,2297
1692,2298
1692,2299
1692,2300
1692,2301
1692,2302
1692,2303
1692,2304
1692,2305
1692,2306
1692,2307
1692,2175
1692,2308
1692,2309
1692,2310
1692,2311
1692,1984
1692,2312
1692,2313
1692,2314
1692,2315
1692,2316
1692,2317
1692,2318
1692,2319
1692,2320
1692,1902
1692,2321
1692,2322
1692,2323
1692,2324
1692,2325
1692,2326
1692,2094
1692,2327
1692,2328
1692,1891
1692,1960
1692,2329
1692,2330
1692,2331
1692,2332
1692,2333
1692,2334
1692,2335
1692,1906
1692,2336
1692,2337
1692,2338
1692,2339
1692,2340
1692,2341
1692,2342
1692,2343
1692,2344
1692,2345
1692,2346
1692,2347
1692,2348
1692,2077
1692,2349
1692,2350
1692,2351
1692,2250
1692,2352
1789,2300
1789,2353
1789,2077
1789,2354
1789,2355
1789,2356
1789,2357
1789,2358
1789,2041
1789,2359
1789,2360
1789,2302
1789,2250
1789,2297
1789,2361
1789,2079
1789,2362
1789,2363
1789,2364
1789,1891
1789,2365
1789,2350
1789,2094
1789,2366
1789,2367
1789,2368
1789,2369
1789,2370
1789,2325
1789,2371
1789,2372
1789,2344
1789,2373
1789,2317
1789,2334
1789,2326
1789,2347
1789,2374
1789,2293
1789,1906
1789,2375
1789,2376
1789,2321
1789,1865
1789,2377
1789,2378
1789,2305
1789,2379
1789,2380
1789,2054
1789,2381
1789,2315
1789,2338
1789,2382
1789,2383
1789,2384
1789,2385
1789,2322
1789,2291
1789,2310
1789,2296
1789,2333
1789,2349
1789,2311
1789,2386
1789,2387
1789,2327
1789,2301
1789,2388
1789,1828
1789,2351
1789,2306
1789,2284
1789,2335
1789,2288
1789,2389
1789,2319
1789,2340
1789,2298
1789,2299
1789,1960
1789,2390
1789,2328
1789,2309
1789,2391
1789,2342
1789,2290
1789,2392
1789,2393
1789,2346
1789,2283
1789,2312
1789,2394
1789,2294
1789,2307
1789,2313
1789,2395
1789,2289
1789,2396
1789,2320
1789,2343
1789,2330
1789,2397
1789,2345
1789,2398
1789,2399
1789,2323
1789,2400
1789,2401
1789,2292
1789,2303
1789,2402
1789,2403
1789,2339
1789,2404
1789,2405
1789,2304
1789,2406
1789,1819
1789,2407
1789,2408
1789,2409
1789,2410
1789,2314
1182,2313
1182,2411
1182,2412
1182,2371
1182,2297
1255,2381
1255,2380
1255,1865
1255,1819
1255,2388
1255,2411
1255,2319
1282,2339
1282,2295
1282,2284
1282,2079
1282,2413
1282,2374
1282,2395
1282,2414
1282,2294
1282,2408
1282,1902
1282,2415
1282,2402
1282,2298
1282,2287
1282,2336
1282,2416
1282,2417
1282,2345
1282,2418
1282,2359
1282,1819
1282,2351
1282,2419
1282,2342
1282,2404
1282,2370
1282,2400
1282,2281
1282,2399
1282,2366
1282,2352
1282,2392
1282,2360
1282,2340
1282,2420
1282,2363
1282,2250
1282,2421
1282,2422
1282,2285
1282,1906
1282,2385
1282,2407
1282,2372
1282,2303
1282,1969
1282,2347
1282,2353
1282,2282
1282,1891
1282,2423
1282,2383
1282,2356
1282,2316
1282,2291
1282,2296
1282,2318
1282,2343
1282,2327
1282,2367
1282,2329
1282,2333
1282,2292
1282,2312
1282,2299
1282,2397
1282,2308
1282,2286
1282,2373
1164,2397
1164,2417
1164,2295
1164,1984
1164,2424
1164,2336
1164,2319
1164,2318
1164,2381
1164,2094
1164,2365
1164,2302
1164,2392
1164,2332
1164,2300
1164,2341
1164,2364
1164,2398
1164,2382
1164,2311
1164,2317
1164,2077
1164,2359
1164,1902
1164,2289
1164,2334
1164,2324
1164,2309
1164,2377
1164,2298
1164,2402
1164,2344
1164,2393
1164,2312
1164,2349
1164,2423
1164,2346
1164,2425
1164,2418
1164,2405
1164,2363
1164,2375
1164,2335
1164,2307
1164,2373
1164,2041
1164,2389
1164,2410
1164,2328
1164,2406
1164,2282
1164,2380
1164,2310
1164,1906
1164,2361
1164,1969
1164,2054
1164,2287
1164,2350
1164,2355
1164,2357
1164,2352
1164,2372
1164,1819
1164,2304
1164,2388
1164,2308
1164,2420
1164,2175
1164,2305
1164,2292
1164,2316
1164,2315
1164,2376
1164,2367
1164,2366
1164,2291
1164,2362
1164,2329
1164,2358
1164,2409
1164,2395
1164,2286
1164,2403
1164,2421
1164,2322
1164,2321
1164,2320
1164,2306
1164,2419
1164,2413
1164,2283
1164,2370
1164,2348
1164,2331
1164,2356
1164,2404
1164,2390
1164,2314
1164,2301
1164,2079
1164,2323
1164,2347
1164,2426
1164,2384
1164,2416
1164,2386
1164,2345
1164,2337
1164,2326
1164,2412
1164,2427
1164,2385
1164,2369
1164,2428
1164,2351
1164,2354
1164,2371
1164,2399
1164,2288
1164,2414
1164,2394
1164,2401
1164,2285
1223,1969
1223,2331
1223,2415
1223,2422
1223,2419
1223,2418
1223,2380
1223,2332
1223,2424
1223,2399
1223,2421
1223,2330
1223,2383
1223,2368
1223,2405
1223,2408
1223,2413
1223,2426
1223,2324
1223,2294
1223,2360
1223,2376
1223,2407
1223,2327
1223,2379
1223,2406
1223,2175
1223,2079
1223,2363
1223,2313
1223,2387
1223,2354
1223,1984
1223,2411
1223,2391
1223,2343
1223,2401
1223,2412
1223,2094
1223,2333
1223,2372
1223,2398
1223,2428
1223,2348
1223,2370
1223,2361
1223,2400
1223,2374
1223,2427
1223,2281
1223,2386
1223,2382
1223,2416
1223,2353
1223,2367
1223,1828
1223,2299
1223,2362
1223,1960
1223,2378
1223,2342
1223,2396
1223,2054
1223,2355
1223,2350
1223,2357
1223,2288
1223,2290
1223,2338
1223,2403
1223,2356
1223,2385
1223,2364
1223,2328
1242,2389
1242,2310
1790,2393
1790,2409
1790,2419
1790,2425
1790,2424
1790,2410
1790,1984
1790,2391
1790,2365
1790,2320
1790,1828
1790,2387
1790,2412
1790,2422
1790,2389
1790,2375
1790,2054
1790,2396
1790,2426
1790,2286
1790,2418
1790,2341
1790,2383
1790,2402
1790,2384
1790,2321
1790,2364
1790,2358
1790,1902
1790,2379
1790,2423
1790,2411
1790,2397
1790,2395
1790,1865
1790,2414
1790,2417
1790,2283
1790,2368
1790,1960
1790,2175
1790,2390
1790,2377
1790,2334
1790,2338
1790,2340
1790,2077
1790,2339
1790,2297
1790,1969
1790,2332
1790,2313
1790,2369
1790,2293
1790,2382
1790,2312
1790,2420
1790,2325
1790,2333
1790,2415
1790,2394
1790,2373
1790,2359
1790,2385
1149,2325
1149,2428
1149,1902
1149,2323
1149,2402
1149,2041
1149,2421
1149,2281
1149,2378
1149,2337
1149,2427
1149,2376
1149,2425
1791,2371
1652,2290
1652,2417
1652,2313
1652,2338
1652,2343
1652,2295
1652,1984
1652,2424
1652,2336
1652,2319
1652,2318
1652,1828
1652,2381
1652,2368
1652,2365
1652,2302
1652,2392
1652,1891
1652,2300
1652,2341
1652,2398
1652,2379
1652,2311
1652,2317
1652,2359
1652,1902
1652,2289
1652,2334
1652,2324
1652,2400
1652,2309
1652,2377
1652,2344
1652,2393
1652,2374
1652,2349
1652,2342
1652,2340
1652,2423
1652,2408
1652,2346
1652,2425
1652,2405
1652,2363
1652,2407
1652,2375
1652,2335
1652,2307
1652,2041
1652,2378
1652,2389
1652,2410
1652,2391
1652,2303
1652,2406
1652,2415
1652,2282
1652,2361
1652,1969
1652,2287
1652,2355
1652,2357
1652,2250
1652,2296
1652,2352
1652,1819
1652,2304
1652,2388
1652,2308
1652,2420
1652,2175
1652,2305
1652,2292
1652,2316
1652,2396
1652,2315
1652,2376
1652,2366
1652,2362
1652,2329
1652,2293
1652,2422
1652,2284
1652,2358
1652,2409
1652,2286
1652,2403
1652,2421
1652,2322
1652,2321
1652,2306
1652,2413
1652,2283
1652,2348
1652,2331
1652,2404
1652,2390
1652,2330
1652,2314
1652,2301
1652,2387
1652,2079
1652,2347
1652,2426
1652,2384
1652,2416
1652,2386
1652,2345
1652,2360
1652,2337
1652,2326
1652,2412
1652,2427
1652,2385
1652,2369
1652,2428
1652,2383
1652,2354
1652,2371
1652,2353
1652,2414
1652,2394
1652,2401
1652,2285
