nonhsat017939.2,9606.ensp00000360609
nonhsat017939.2,9606.ensp00000361850
nonhsat017939.2,9606.ensp00000334145
nonhsat017939.2,9606.ensp00000220809
nonhsat017939.2,9606.ensp00000392043
nonhsat017939.2,9606.ensp00000234111
nonhsat017939.2,9606.ensp00000329468
nonhsat017939.2,9606.ensp00000216367
nonhsat017939.2,9606.ensp00000192788
nonhsat017939.2,9606.ensp00000321239
nonhsat017939.2,9606.ensp00000385675
nonhsat017939.2,9606.ensp00000270776
nonhsat017939.2,9606.ensp00000264057
nonhsat017939.2,9606.ensp00000263795
nonhsat017939.2,9606.ensp00000276431
nonhsat017939.2,9606.ensp00000463978
nonhsat041865.2,9606.ensp00000353344
nonhsat041865.2,9606.ensp00000262713
nonhsat041865.2,9606.ensp00000385675
nonhsat041865.2,9606.ensp00000253063
nonhsat041865.2,9606.ensp00000256495
nonhsat041865.2,9606.ensp00000420612
nonhsat041865.2,9606.ensp00000264775
nonhsat041865.2,9606.ensp00000355866
nonhsat041865.2,9606.ensp00000225831
nonhsat041865.2,9606.ensp00000242208
nonhsat041865.2,9606.ensp00000409131
nonhsat041865.2,9606.ensp00000343690
nonhsat041865.2,9606.ensp00000276431
nonhsat041865.2,9606.ensp00000328352
nonhsat041865.2,9606.ensp00000355968
nonhsat041865.2,9606.ensp00000265000
nonhsat041865.2,9606.ensp00000370377
nonhsat041865.2,9606.ensp00000345083
nonhsat041865.2,9606.ensp00000356399
nonhsat041865.2,9606.ensp00000376436
nonhsat041865.2,9606.ensp00000370254
nonhsat041865.2,9606.ensp00000264057
nonhsat041865.2,9606.ensp00000392025
nonhsat041865.2,9606.ensp00000300870
nonhsat041865.2,9606.ensp00000312150
nonhsat041865.2,9606.ensp00000227266
nonhsat041865.2,9606.ensp00000331944
nonhsat041865.2,9606.ensp00000404079
nonhsat041865.2,9606.ensp00000342513
nonhsat041865.2,9606.ensp00000262424
nonhsat041865.2,9606.ensp00000360305
nonhsat041865.2,9606.ensp00000234111
nonhsat041865.2,9606.ensp00000245407
nonhsat041865.2,9606.ensp00000234091
nonhsat041865.2,9606.ensp00000375778
nonhsat041865.2,9606.ensp00000352584
nonhsat041865.2,9606.ensp00000192788
nonhsat041865.2,9606.ensp00000314067
nonhsat041865.2,9606.ensp00000479153
nonhsat041865.2,9606.ensp00000478570
nonhsat041865.2,9606.ensp00000262094
nonhsat041865.2,9606.ensp00000261407
nonhsat041865.2,9606.ensp00000315659
nonhsat041865.2,9606.ensp00000284981
nonhsat041865.2,9606.ensp00000357453
nonhsat041865.2,9606.ensp00000307046
nonhsat041865.2,9606.ensp00000262460
nonhsat041865.2,9606.ensp00000410833
nonhsat041865.2,9606.ensp00000434516
nonhsat041865.2,9606.ensp00000261622
nonhsat041865.2,9606.ensp00000361151
nonhsat041865.2,9606.ensp00000378356
nonhsat041865.2,9606.ensp00000286371
nonhsat041865.2,9606.ensp00000261416
nonhsat041865.2,9606.ensp00000340427
nonhsat041865.2,9606.ensp00000363590
nonhsat041865.2,9606.ensp00000311502
nonhsat041865.2,9606.ensp00000358064
nonhsat041865.2,9606.ensp00000317891
nonhsat041865.2,9606.ensp00000211998
nonhsat041865.2,9606.ensp00000261601
nonhsat041865.2,9606.ensp00000295006
nonhsat041865.2,9606.ensp00000270776
nonhsat041865.2,9606.ensp00000364802
nonhsat041865.2,9606.ensp00000263035
nonhsat041865.2,9606.ensp00000312734
nonhsat041865.2,9606.ensp00000262738
nonhsat041865.2,9606.ensp00000253462
nonhsat041865.2,9606.ensp00000354837
nonhsat041865.2,9606.ensp00000228872
nonhsat041865.2,9606.ensp00000263795
nonhsat041865.2,9606.ensp00000240423
nonhsat041865.2,9606.ensp00000370109
nonhsat041865.2,9606.ensp00000376272
nonhsat041865.2,9606.ensp00000306185
nonhsat041865.2,9606.ensp00000480890
nonhsat041865.2,9606.ensp00000209728
nonhsat041865.2,9606.ensp00000361850
nonhsat041865.2,9606.ensp00000264156
nonhsat041865.2,9606.ensp00000217456
nonhsat041865.2,9606.ensp00000282561
nonhsat041865.2,9606.ensp00000355996
nonhsat041865.2,9606.ensp00000361824
nonhsat041865.2,9606.ensp00000000412
nonhsat041865.2,9606.ensp00000378965
nonhsat041865.2,9606.ensp00000220809
nonhsat041865.2,9606.ensp00000340243
nonhsat041865.2,9606.ensp00000370376
nonhsat041865.2,9606.ensp00000297350
nonhsat041865.2,9606.ensp00000216367
nonhsat041865.2,9606.ensp00000363524
nonhsat041865.2,9606.ensp00000263556
nonhsat041865.2,9606.ensp00000206423
nonhsat041865.2,9606.ensp00000296721
nonhsat041865.2,9606.ensp00000353770
nonhsat041865.2,9606.ensp00000226253
nonhsat041865.2,9606.ensp00000441831
nonhsat041865.2,9606.ensp00000438483
nonhsat041865.2,9606.ensp00000296591
nonhsat041865.2,9606.ensp00000433681
nonhsat041865.2,9606.ensp00000392043
nonhsat041865.2,9606.ensp00000359305
nonhsat041865.2,9606.ensp00000253792
nonhsat041865.2,9606.ensp00000329468
nonhsat041865.2,9606.ensp00000385083
nonhsat041865.2,9606.ensp00000258499
nonhsat041865.2,9606.ensp00000369292
nonhsat041865.2,9606.ensp00000433352
nonhsat041865.2,9606.ensp00000421981
nonhsat041865.2,9606.ensp00000253778
nonhsat041865.2,9606.ensp00000244763
nonhsat041865.2,9606.ensp00000286614
nonhsat041865.2,9606.ensp00000362563
nonhsat041865.2,9606.ensp00000360609
nonhsat041865.2,9606.ensp00000393762
nonhsat041865.2,9606.ensp00000359719
nonhsat041865.2,9606.ensp00000355506
nonhsat041865.2,9606.ensp00000420616
nonhsat041865.2,9606.ensp00000429089
nonhsat041865.2,9606.ensp00000340944
nonhsat041865.2,9606.ensp00000365505
nonhsat041865.2,9606.ensp00000453076
nonhsat041865.2,9606.ensp00000441065
nonhsat041865.2,9606.ensp00000453403
nonhsat060692.2,9606.ensp00000226253
nonhsat060692.2,9606.ensp00000256637
nonhsat060692.2,9606.ensp00000378177
nonhsat060692.2,9606.ensp00000262424
nonhsat060692.2,9606.ensp00000328352
nonhsat144204.2,9606.ensp00000361151
nonhsat144204.2,9606.ensp00000434516
nonhsat144204.2,9606.ensp00000284981
nonhsat144204.2,9606.ensp00000429089
nonhsat144204.2,9606.ensp00000354837
nonhsat144204.2,9606.ensp00000256637
nonhsat144204.2,9606.ensp00000209728
nonhsat007662.2,9606.ensp00000360609
nonhsat007662.2,9606.ensp00000256442
nonhsat007662.2,9606.ensp00000370109
nonhsat007662.2,9606.ensp00000265000
nonhsat007662.2,9606.ensp00000383333
nonhsat007662.2,9606.ensp00000314067
nonhsat007662.2,9606.ensp00000441831
nonhsat007662.2,9606.ensp00000332663
nonhsat007662.2,9606.ensp00000296721
nonhsat007662.2,9606.ensp00000365505
nonhsat007662.2,9606.ensp00000452786
nonhsat007662.2,9606.ensp00000365720
nonhsat007662.2,9606.ensp00000286614
nonhsat007662.2,9606.ensp00000264156
nonhsat007662.2,9606.ensp00000264638
nonhsat007662.2,9606.ensp00000250092
nonhsat007662.2,9606.ensp00000269466
nonhsat007662.2,9606.ensp00000402373
nonhsat007662.2,9606.ensp00000329468
nonhsat007662.2,9606.ensp00000254101
nonhsat007662.2,9606.ensp00000242208
nonhsat007662.2,9606.ensp00000429089
nonhsat007662.2,9606.ensp00000263795
nonhsat007662.2,9606.ensp00000209875
nonhsat007662.2,9606.ensp00000220809
nonhsat007662.2,9606.ensp00000393762
nonhsat007662.2,9606.ensp00000404079
nonhsat007662.2,9606.ensp00000433352
nonhsat007662.2,9606.ensp00000363512
nonhsat007662.2,9606.ensp00000258499
nonhsat007662.2,9606.ensp00000300870
nonhsat007662.2,9606.ensp00000463978
nonhsat007662.2,9606.ensp00000370376
nonhsat007662.2,9606.ensp00000409131
nonhsat007662.2,9606.ensp00000361850
nonhsat007662.2,9606.ensp00000436152
nonhsat007662.2,9606.ensp00000345083
nonhsat007662.2,9606.ensp00000276431
nonhsat007662.2,9606.ensp00000260128
nonhsat007662.2,9606.ensp00000342858
nonhsat007662.2,9606.ensp00000356379
nonhsat007662.2,9606.ensp00000478570
nonhsat007662.2,9606.ensp00000311502
nonhsat007662.2,9606.ensp00000340944
nonhsat007662.2,9606.ensp00000360305
nonhsat007662.2,9606.ensp00000244763
nonhsat007662.2,9606.ensp00000290551
nonhsat007662.2,9606.ensp00000192788
nonhsat007662.2,9606.ensp00000262713
nonhsat007662.2,9606.ensp00000266732
nonhsat007662.2,9606.ensp00000376436
nonhsat007662.2,9606.ensp00000367762
nonhsat007662.2,9606.ensp00000340427
nonhsat007662.2,9606.ensp00000420612
nonhsat007662.2,9606.ensp00000349961
nonhsat007662.2,9606.ensp00000317891
nonhsat007662.2,9606.ensp00000261601
nonhsat007662.2,9606.ensp00000361540
nonhsat007662.2,9606.ensp00000392043
nonhsat007662.2,9606.ensp00000262738
nonhsat007662.2,9606.ensp00000312150
nonhsat007662.2,9606.ensp00000270861
nonhsat007662.2,9606.ensp00000295006
nonhsat007662.2,9606.ensp00000253778
nonhsat007662.2,9606.ensp00000263556
nonhsat007662.2,9606.ensp00000217456
nonhsat007662.2,9606.ensp00000253792
nonhsat007662.2,9606.ensp00000258772
nonhsat007662.2,9606.ensp00000300403
nonhsat007662.2,9606.ensp00000245407
nonhsat022132.2,9606.ensp00000253792
nonhsat022132.2,9606.ensp00000402373
nonhsat022132.2,9606.ensp00000256442
nonhsat022132.2,9606.ensp00000344635
nonhsat022132.2,9606.ensp00000315743
nonhsat022132.2,9606.ensp00000250092
nonhsat022132.2,9606.ensp00000209728
nonhsat022132.2,9606.ensp00000361540
nonhsat022132.2,9606.ensp00000361151
nonhsat022132.2,9606.ensp00000392025
nonhsat022132.2,9606.ensp00000370254
nonhsat022132.2,9606.ensp00000343690
nonhsat022132.2,9606.ensp00000370376
nonhsat022132.2,9606.ensp00000363763
nonhsat022132.2,9606.ensp00000353344
nonhsat022132.2,9606.ensp00000334145
nonhsat022132.2,9606.ensp00000356399
nonhsat022132.2,9606.ensp00000385083
nonhsat022132.2,9606.ensp00000261416
nonhsat022132.2,9606.ensp00000364802
nonhsat022132.2,9606.ensp00000234091
nonhsat022132.2,9606.ensp00000385675
nonhsat022132.2,9606.ensp00000242208
nonhsat022132.2,9606.ensp00000452786
nonhsat022132.2,9606.ensp00000438483
nonhsat022132.2,9606.ensp00000375778
nonhsat022132.2,9606.ensp00000326759
nonhsat022132.2,9606.ensp00000000412
nonhsat022132.2,9606.ensp00000357453
nonhsat022132.2,9606.ensp00000264156
nonhsat022132.2,9606.ensp00000286614
nonhsat022132.2,9606.ensp00000234111
nonhsat022132.2,9606.ensp00000297350
nonhsat022132.2,9606.ensp00000263556
nonhsat022132.2,9606.ensp00000270776
nonhsat022132.2,9606.ensp00000367762
nonhsat022132.2,9606.ensp00000216367
nonhsat022132.2,9606.ensp00000238994
nonhsat022132.2,9606.ensp00000254101
nonhsat022132.2,9606.ensp00000359719
nonhsat022132.2,9606.ensp00000345083
nonhsat022132.2,9606.ensp00000262094
nonhsat022132.2,9606.ensp00000376272
nonhsat022132.2,9606.ensp00000353770
nonhsat022132.2,9606.ensp00000245407
nonhsat022132.2,9606.ensp00000225831
nonhsat022132.2,9606.ensp00000480890
nonhsat022132.2,9606.ensp00000441065
nonhsat022132.2,9606.ensp00000361824
nonhsat022132.2,9606.ensp00000420616
nonhsat022132.2,9606.ensp00000266732
nonhsat022132.2,9606.ensp00000434516
nonhsat022132.2,9606.ensp00000211998
nonhsat022132.2,9606.ensp00000478570
nonhsat022132.2,9606.ensp00000355968
nonhsat022132.2,9606.ensp00000290551
nonhsat022132.2,9606.ensp00000261622
nonhsat022132.2,9606.ensp00000264638
nonhsat022132.2,9606.ensp00000264057
nonhsat022132.2,9606.ensp00000256495
nonhsat022132.2,9606.ensp00000264775
nonhsat022132.2,9606.ensp00000463978
nonhsat022132.2,9606.ensp00000360305
nonhsat022132.2,9606.ensp00000429089
nonhsat022132.2,9606.ensp00000355506
nonhsat022132.2,9606.ensp00000354837
nonhsat022132.2,9606.ensp00000258772
nonhsat022132.2,9606.ensp00000436152
nonhsat022132.2,9606.ensp00000368710
nonhsat022132.2,9606.ensp00000262460
nonhsat022132.2,9606.ensp00000253778
nonhsat022132.2,9606.ensp00000349961
nonhsat022132.2,9606.ensp00000378356
nonhsat022132.2,9606.ensp00000261407
nonhsat022132.2,9606.ensp00000312150
nonhsat022132.2,9606.ensp00000300870
nonhsat022132.2,9606.ensp00000317891
nonhsat022132.2,9606.ensp00000370377
nonhsat022132.2,9606.ensp00000270861
nonhsat022132.2,9606.ensp00000355866
nonhsat022132.2,9606.ensp00000453076
nonhsat022132.2,9606.ensp00000441831
nonhsat022132.2,9606.ensp00000300403
nonhsat022132.2,9606.ensp00000362563
nonhsat022132.2,9606.ensp00000260128
nonhsat022132.2,9606.ensp00000358064
nonhsat022132.2,9606.ensp00000315659
nonhsat022132.2,9606.ensp00000433681
nonhsat022132.2,9606.ensp00000240423
nonhsat022132.2,9606.ensp00000209875
nonhsat022132.2,9606.ensp00000383333
nonhsat022132.2,9606.ensp00000363524
nonhsat022132.2,9606.ensp00000404079
nonhsat022132.2,9606.ensp00000321239
nonhsat022132.2,9606.ensp00000422431
nonhsat022132.2,9606.ensp00000420612
nonhsat022132.2,9606.ensp00000393762
nonhsat022132.2,9606.ensp00000355996
nonhsat022132.2,9606.ensp00000453403
nonhsat022132.2,9606.ensp00000253462
nonhsat022132.2,9606.ensp00000265000
nonhsat022132.2,9606.ensp00000369292
nonhsat022132.2,9606.ensp00000192788
nonhsat022132.2,9606.ensp00000266682
nonhsat022132.2,9606.ensp00000363590
nonhsat022132.2,9606.ensp00000269466
nonhsat022132.2,9606.ensp00000263035
nonhsat022132.2,9606.ensp00000329468
nonhsat022132.2,9606.ensp00000418735
nonhsat022132.2,9606.ensp00000352584
nonhsat022132.2,9606.ensp00000378177
nonhsat022132.2,9606.ensp00000316729
nonhsat022132.2,9606.ensp00000311502
nonhsat022132.2,9606.ensp00000331944
nonhsat022132.2,9606.ensp00000406933
nonhsat022132.2,9606.ensp00000263795
nonhsat022132.2,9606.ensp00000253063
nonhsat022132.2,9606.ensp00000262424
nonhsat022132.2,9606.ensp00000258499
nonhsat022132.2,9606.ensp00000306185
nonhsat022132.2,9606.ensp00000332663
nonhsat022132.2,9606.ensp00000206423
nonhsat022132.2,9606.ensp00000421981
nonhsat022132.2,9606.ensp00000356379
nonhsat017460.2,9606.ensp00000290551
nonhsat017460.2,9606.ensp00000422431
nonhsat017460.2,9606.ensp00000365720
nonhsat017460.2,9606.ensp00000342858
nonhsat017460.2,9606.ensp00000209875
nonhsat017460.2,9606.ensp00000254101
nonhsat017460.2,9606.ensp00000434516
nonhsat017460.2,9606.ensp00000363763
nonhsat017460.2,9606.ensp00000315743
nonhsat017460.2,9606.ensp00000258499
nonhsat017460.2,9606.ensp00000260128
nonhsat017460.2,9606.ensp00000359305
nonhsat017460.2,9606.ensp00000340427
nonhsat017460.2,9606.ensp00000227266
nonhsat017460.2,9606.ensp00000359719
nonhsat017460.2,9606.ensp00000365505
nonhsat017460.2,9606.ensp00000383333
nonhsat017460.2,9606.ensp00000266682
nonhsat017460.2,9606.ensp00000326759
nonhsat017460.2,9606.ensp00000296721
nonhsat017460.2,9606.ensp00000409131
nonhsat017460.2,9606.ensp00000261407
nonhsat017460.2,9606.ensp00000340944
nonhsat017460.2,9606.ensp00000262738
nonhsat017460.2,9606.ensp00000410833
nonhsat017460.2,9606.ensp00000420616
nonhsat017460.2,9606.ensp00000368710
nonhsat017460.2,9606.ensp00000265000
nonhsat017460.2,9606.ensp00000345083
nonhsat017460.2,9606.ensp00000226253
nonhsat017460.2,9606.ensp00000312734
nonhsat017460.2,9606.ensp00000253063
nonhsat017460.2,9606.ensp00000344635
nonhsat017460.2,9606.ensp00000256637
nonhsat017460.2,9606.ensp00000378965
nonhsat017460.2,9606.ensp00000392043
nonhsat017460.2,9606.ensp00000421981
nonhsat017460.2,9606.ensp00000378177
nonhsat017460.2,9606.ensp00000392025
nonhsat017460.2,9606.ensp00000295006
nonhsat017460.2,9606.ensp00000360305
nonhsat017460.2,9606.ensp00000385083
nonhsat017460.2,9606.ensp00000406933
nonhsat017460.2,9606.ensp00000321239
nonhsat017460.2,9606.ensp00000404079
nonhsat017460.2,9606.ensp00000355968
nonhsat017460.2,9606.ensp00000433352
nonhsat017460.2,9606.ensp00000314067
nonhsat017460.2,9606.ensp00000316729
nonhsat017460.2,9606.ensp00000363512
nonhsat017460.2,9606.ensp00000263035
nonhsat017460.2,9606.ensp00000261416
nonhsat017460.2,9606.ensp00000269466
nonhsat017460.2,9606.ensp00000262713
nonhsat017460.2,9606.ensp00000312150
nonhsat017460.2,9606.ensp00000228872
nonhsat017460.2,9606.ensp00000217456
nonhsat017460.2,9606.ensp00000370377
nonhsat017460.2,9606.ensp00000282561
nonhsat017460.2,9606.ensp00000307046
nonhsat017460.2,9606.ensp00000220809
nonhsat017460.2,9606.ensp00000296591
nonhsat017460.2,9606.ensp00000261622
nonhsat017460.2,9606.ensp00000256495
nonhsat017460.2,9606.ensp00000264057
nonhsat017460.2,9606.ensp00000264775
nonhsat017460.2,9606.ensp00000306185
nonhsat017460.2,9606.ensp00000340243
nonhsat017460.2,9606.ensp00000286371
nonhsat017460.2,9606.ensp00000362563
nonhsat017460.2,9606.ensp00000420612
nonhsat017460.2,9606.ensp00000311502
nonhsat017460.2,9606.ensp00000356399
nonhsat017460.2,9606.ensp00000361824
nonhsat129050.2,9606.ensp00000480890
nonhsat129050.2,9606.ensp00000211998
nonhsat025072.2,9606.ensp00000297350
nonhsat025072.2,9606.ensp00000453076
nonhsat025072.2,9606.ensp00000209875
nonhsat025072.2,9606.ensp00000238994
nonhsat025072.2,9606.ensp00000315743
nonhsat025072.2,9606.ensp00000441065
nonhsat025072.2,9606.ensp00000344635
nonhsat025072.2,9606.ensp00000378965
nonhsat025072.2,9606.ensp00000370254
nonhsat025072.2,9606.ensp00000433681
nonhsat025072.2,9606.ensp00000228872
nonhsat025072.2,9606.ensp00000312734
nonhsat025072.2,9606.ensp00000378177
nonhsat025072.2,9606.ensp00000342858
nonhsat025072.2,9606.ensp00000480890
nonhsat025072.2,9606.ensp00000262094
nonhsat025072.2,9606.ensp00000261622
nonhsat025072.2,9606.ensp00000296591
nonhsat025072.2,9606.ensp00000266682
nonhsat025072.2,9606.ensp00000300403
nonhsat025072.2,9606.ensp00000254101
nonhsat025072.2,9606.ensp00000334145
nonhsat025072.2,9606.ensp00000340427
nonhsat025072.2,9606.ensp00000286614
nonhsat025072.2,9606.ensp00000363590
nonhsat025072.2,9606.ensp00000315659
nonhsat025072.2,9606.ensp00000356399
nonhsat025072.2,9606.ensp00000355866
nonhsat025072.2,9606.ensp00000452786
nonhsat025072.2,9606.ensp00000410833
nonhsat025072.2,9606.ensp00000367762
nonhsat025072.2,9606.ensp00000256637
nonhsat025072.2,9606.ensp00000253792
nonhsat025072.2,9606.ensp00000441831
nonhsat025072.2,9606.ensp00000284981
nonhsat025072.2,9606.ensp00000332663
nonhsat025072.2,9606.ensp00000402373
nonhsat025072.2,9606.ensp00000363524
nonhsat025072.2,9606.ensp00000227266
nonhsat025072.2,9606.ensp00000282561
nonhsat025072.2,9606.ensp00000368710
nonhsat025072.2,9606.ensp00000355996
nonhsat025072.2,9606.ensp00000357453
nonhsat025072.2,9606.ensp00000375778
nonhsat025072.2,9606.ensp00000286371
nonhsat025072.2,9606.ensp00000361850
nonhsat025072.2,9606.ensp00000385675
nonhsat025072.2,9606.ensp00000360609
nonhsat025072.2,9606.ensp00000328352
nonhsat025072.2,9606.ensp00000290551
nonhsat025072.2,9606.ensp00000363763
nonhsat025072.2,9606.ensp00000226253
nonhsat025072.2,9606.ensp00000331944
nonhsat025072.2,9606.ensp00000479153
nonhsat025072.2,9606.ensp00000261416
nonhsat025072.2,9606.ensp00000263556
nonhsat025072.2,9606.ensp00000436152
nonhsat025072.2,9606.ensp00000342513
nonhsat025072.2,9606.ensp00000295006
nonhsat025072.2,9606.ensp00000365720
nonhsat025072.2,9606.ensp00000206423
nonhsat025072.2,9606.ensp00000245407
nonhsat025072.2,9606.ensp00000242208
nonhsat025072.2,9606.ensp00000311502
nonhsat021824.2,9606.ensp00000342513
nonhsat021824.2,9606.ensp00000406933
nonhsat021824.2,9606.ensp00000452786
nonhsat021824.2,9606.ensp00000369292
nonhsat021824.2,9606.ensp00000286614
nonhsat021824.2,9606.ensp00000225831
nonhsat021824.2,9606.ensp00000260128
nonhsat021824.2,9606.ensp00000363512
nonhsat021824.2,9606.ensp00000307046
nonhsat021824.2,9606.ensp00000418735
nonhsat021824.2,9606.ensp00000316729
nonhsat021824.2,9606.ensp00000261407
nonhsat021824.2,9606.ensp00000238994
nonhsat033334.2,9606.ensp00000262424
nonhsat084824.2,9606.ensp00000340243
nonhsat084824.2,9606.ensp00000402373
nonhsat084824.2,9606.ensp00000226253
nonhsat084824.2,9606.ensp00000286371
nonhsat084824.2,9606.ensp00000392043
nonhsat084824.2,9606.ensp00000256442
nonhsat084824.2,9606.ensp00000344635
nonhsat084824.2,9606.ensp00000315743
nonhsat084824.2,9606.ensp00000250092
nonhsat084824.2,9606.ensp00000209728
nonhsat084824.2,9606.ensp00000361540
nonhsat084824.2,9606.ensp00000228872
nonhsat084824.2,9606.ensp00000361151
nonhsat084824.2,9606.ensp00000227266
nonhsat084824.2,9606.ensp00000370254
nonhsat084824.2,9606.ensp00000343690
nonhsat084824.2,9606.ensp00000370376
nonhsat084824.2,9606.ensp00000376436
nonhsat084824.2,9606.ensp00000353344
nonhsat084824.2,9606.ensp00000334145
nonhsat084824.2,9606.ensp00000385083
nonhsat084824.2,9606.ensp00000410833
nonhsat084824.2,9606.ensp00000364802
nonhsat084824.2,9606.ensp00000234091
nonhsat084824.2,9606.ensp00000242208
nonhsat084824.2,9606.ensp00000452786
nonhsat084824.2,9606.ensp00000438483
nonhsat084824.2,9606.ensp00000375778
nonhsat084824.2,9606.ensp00000326759
nonhsat084824.2,9606.ensp00000433352
nonhsat084824.2,9606.ensp00000000412
nonhsat084824.2,9606.ensp00000357453
nonhsat084824.2,9606.ensp00000234111
nonhsat084824.2,9606.ensp00000297350
nonhsat084824.2,9606.ensp00000314067
nonhsat084824.2,9606.ensp00000270776
nonhsat084824.2,9606.ensp00000220809
nonhsat084824.2,9606.ensp00000361850
nonhsat084824.2,9606.ensp00000367762
nonhsat084824.2,9606.ensp00000365505
nonhsat084824.2,9606.ensp00000216367
nonhsat084824.2,9606.ensp00000238994
nonhsat084824.2,9606.ensp00000359719
nonhsat084824.2,9606.ensp00000345083
nonhsat084824.2,9606.ensp00000340944
nonhsat084824.2,9606.ensp00000262094
nonhsat084824.2,9606.ensp00000376272
nonhsat084824.2,9606.ensp00000353770
nonhsat084824.2,9606.ensp00000225831
nonhsat084824.2,9606.ensp00000307046
nonhsat084824.2,9606.ensp00000480890
nonhsat084824.2,9606.ensp00000441065
nonhsat084824.2,9606.ensp00000378965
nonhsat084824.2,9606.ensp00000244763
nonhsat084824.2,9606.ensp00000420616
nonhsat084824.2,9606.ensp00000365720
nonhsat084824.2,9606.ensp00000266732
nonhsat084824.2,9606.ensp00000355968
nonhsat084824.2,9606.ensp00000290551
nonhsat084824.2,9606.ensp00000264638
nonhsat084824.2,9606.ensp00000256495
nonhsat084824.2,9606.ensp00000264775
nonhsat084824.2,9606.ensp00000276431
nonhsat084824.2,9606.ensp00000261601
nonhsat084824.2,9606.ensp00000463978
nonhsat084824.2,9606.ensp00000429089
nonhsat084824.2,9606.ensp00000355506
nonhsat084824.2,9606.ensp00000354837
nonhsat084824.2,9606.ensp00000258772
nonhsat084824.2,9606.ensp00000436152
nonhsat084824.2,9606.ensp00000368710
nonhsat084824.2,9606.ensp00000262460
nonhsat084824.2,9606.ensp00000253778
nonhsat084824.2,9606.ensp00000349961
nonhsat084824.2,9606.ensp00000296591
nonhsat084824.2,9606.ensp00000378356
nonhsat084824.2,9606.ensp00000261407
nonhsat084824.2,9606.ensp00000300870
nonhsat084824.2,9606.ensp00000370377
nonhsat084824.2,9606.ensp00000270861
nonhsat084824.2,9606.ensp00000479153
nonhsat084824.2,9606.ensp00000342858
nonhsat084824.2,9606.ensp00000370109
nonhsat084824.2,9606.ensp00000355866
nonhsat084824.2,9606.ensp00000453076
nonhsat084824.2,9606.ensp00000300403
nonhsat084824.2,9606.ensp00000362563
nonhsat084824.2,9606.ensp00000260128
nonhsat084824.2,9606.ensp00000358064
nonhsat084824.2,9606.ensp00000315659
nonhsat084824.2,9606.ensp00000240423
nonhsat084824.2,9606.ensp00000383333
nonhsat084824.2,9606.ensp00000363524
nonhsat084824.2,9606.ensp00000321239
nonhsat084824.2,9606.ensp00000422431
nonhsat084824.2,9606.ensp00000393762
nonhsat084824.2,9606.ensp00000355996
nonhsat084824.2,9606.ensp00000359305
nonhsat084824.2,9606.ensp00000453403
nonhsat084824.2,9606.ensp00000253462
